date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-09-30,72,0.5581,0.5581,0.875,True,1,extreme_consensus(88%),1,0.0156739811912225,0.0156739811912225,1.0156739811912225,1.0156739811912225
2024-10-04,124,0.5613,0.5613,0.9032,True,1,extreme_consensus(90%),1,0.0286591606960081,0.0286591606960081,1.044782345032936,1.044782345032936
2024-10-09,143,0.5497,0.5497,0.9021,True,1,extreme_consensus(90%),1,0.0245098039215686,0.0245098039215686,1.07038975545041,1.07038975545041
2024-10-14,128,0.5452,0.5452,0.8359,True,1,extreme_consensus(84%),1,0.0239234449760765,0.0239234449760765,1.095997165867884,1.095997165867884
2024-10-15,134,0.5416,0.5416,0.806,True,1,extreme_consensus(81%),0,-0.0233644859813084,-0.0233644859813084,1.07038975545041,1.07038975545041
2024-10-17,299,0.5533,0.5533,0.8696,True,1,extreme_consensus(87%),1,0.0483091787439613,0.0483091787439613,1.122099405472169,1.122099405472169
2024-11-07,273,0.5589,0.5589,0.9121,True,1,extreme_consensus(91%),1,0.0234741784037558,0.0234741784037558,1.148439767102971,1.148439767102971
2024-11-11,167,0.5496,0.5496,0.8144,True,1,extreme_consensus(81%),0,-0.032258064516129,-0.032258064516129,1.1113933230028752,1.1113933230028752
2024-11-21,112,0.5577,0.5577,0.8661,True,1,extreme_consensus(87%),1,0.0297029702970297,0.0297029702970297,1.1444050058643467,1.1444050058643467
2024-11-25,82,0.5538,0.5538,0.9268,True,1,extreme_consensus(93%),0,-0.0194174757281553,-0.0194174757281553,1.1221835494397963,1.1221835494397963
2024-11-29,120,0.5692,0.5692,0.9083,True,1,extreme_consensus(91%),1,0.0391566265060241,0.0391566265060241,1.1661244715564147,1.1661244715564147
2024-12-02,116,0.5468,0.5468,0.819,True,1,extreme_consensus(82%),1,0.0193236714975845,0.0193236714975845,1.1886582777700652,1.1886582777700652
2024-12-10,106,0.5685,0.5685,0.9623,True,1,extreme_consensus(96%),0,-0.0187793427230046,-0.0187793427230046,1.1663360565912846,1.1663360565912846
2024-12-13,99,0.5731,0.5731,0.9293,True,1,extreme_consensus(93%),1,0.0187793427230046,0.0187793427230046,1.18823908112821,1.18823908112821
2024-12-19,104,0.5636,0.5636,0.9231,True,1,extreme_consensus(92%),0,-0.0327102803738317,-0.0327102803738317,1.149371447633362,1.149371447633362
