date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-11-07,117,0.3803,0.6197,0.0,True,0.0,extreme_consensus(0%),1,0.0234741784037558,-0.0234741784037558,0.9765258215962442,1.0234741784037558
2024-11-11,167,0.6439,0.6439,0.9701,True,1.0,extreme_consensus(97%),0,-0.032258064516129,-0.032258064516129,0.9450249886415267,0.9904588823262153
2024-11-12,182,0.552,0.552,0.9176,True,,conf<0.6,0,-0.0142857142857142,0.0142857142857142,0.9585253456221199,0.9763094697215551
2024-11-15,153,0.6143,0.6143,1.0,True,1.0,extreme_consensus(100%),0,-0.0096618357487922,-0.0096618357487922,0.9492642311716647,0.966876527985115
2024-11-18,105,0.5539,0.5539,1.0,True,,conf<0.6,1,0.0146341463414634,-0.0146341463414634,0.9353725594959817,0.9810259405897752
2024-11-19,118,0.5982,0.5982,1.0,True,,conf<0.6,0,-0.0144230769230769,0.0144230769230769,0.9488635098733276,0.966876527985115
2024-11-20,120,0.639,0.639,1.0,True,1.0,extreme_consensus(100%),0,-0.0146341463414634,-0.0146341463414634,0.9349777024117667,0.9527271153804548
2024-11-21,112,0.5956,0.5956,1.0,True,,conf<0.6,1,0.0297029702970297,-0.0297029702970297,0.9072060874886448,0.9810259405897753
2024-11-22,120,0.6281,0.6281,1.0,True,1.0,extreme_consensus(100%),0,-0.0096153846153846,-0.0096153846153846,0.8984829520320233,0.9715929988533352
2024-11-25,82,0.6197,0.6197,1.0,True,1.0,extreme_consensus(100%),0,-0.0194174757281553,-0.0194174757281553,0.8810366811187802,0.9527271153804548
2024-11-26,148,0.5722,0.5722,1.0,True,,conf<0.6,0,-0.0099009900990099,0.0099009900990099,0.8897598165754018,0.9432941736440147
2024-11-28,161,0.5525,0.5525,0.9627,True,,conf<0.6,0,-0.008955223880597,0.008955223880597,0.8977278149327934,0.9348467631337698
2024-11-29,120,0.5208,0.5208,0.8333,True,,conf<0.6,1,0.0391566265060241,-0.0391566265060241,0.8625758221794009,0.9714522086781644
2024-12-02,116,0.5458,0.5458,0.9569,True,,conf<0.6,1,0.0193236714975845,-0.0193236714975845,0.8459076903498473,0.990224232034264
2024-12-03,118,0.5605,0.5605,0.9661,True,,conf<0.6,1,0.0142180094786729,-0.0142180094786729,0.8338805667903708,1.0043032495513387
2024-12-05,115,0.4804,0.5196,0.1913,True,,conf<0.6,0,-0.0093023255813953,0.0093023255813953,0.8416375953186533,0.9949608937415588
2024-12-06,116,0.4945,0.5055,0.4138,False,,conf<0.6,1,0.0093896713615023,-0.0093896713615023,0.8337348948931261,1.0043032495513387
