date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-11-07,117,0.4975,0.5025,0.3333,False,,conf<0.65,1,0.0234741784037558,0.0,1.0,1.0234741784037558
2024-11-11,167,0.5247,0.5247,0.6527,False,,conf<0.65,0,-0.032258064516129,0.0,1.0,0.9904588823262153
2024-11-12,182,0.5275,0.5275,0.7033,False,,conf<0.65,0,-0.0142857142857142,0.0,1.0,0.9763094697215551
2024-11-15,153,0.5297,0.5297,0.6667,False,,conf<0.65,0,-0.0096618357487922,0.0,1.0,0.966876527985115
2024-11-18,105,0.5411,0.5411,0.781,False,,conf<0.65,1,0.0146341463414634,0.0,1.0,0.9810259405897752
2024-11-19,118,0.5418,0.5418,0.839,True,,conf<0.65,0,-0.0144230769230769,0.0,1.0,0.966876527985115
2024-11-20,120,0.5442,0.5442,0.8417,True,,conf<0.65,0,-0.0146341463414634,0.0,1.0,0.9527271153804548
2024-11-21,112,0.5444,0.5444,0.7857,False,,conf<0.65,1,0.0297029702970297,0.0,1.0,0.9810259405897753
2024-11-22,120,0.5442,0.5442,0.8083,True,,conf<0.65,0,-0.0096153846153846,0.0,1.0,0.9715929988533352
2024-11-25,82,0.5567,0.5567,0.8902,True,,conf<0.65,0,-0.0194174757281553,0.0,1.0,0.9527271153804548
2024-11-26,148,0.5353,0.5353,0.7838,False,,conf<0.65,0,-0.0099009900990099,0.0,1.0,0.9432941736440147
2024-11-28,161,0.5169,0.5169,0.5839,False,,conf<0.65,0,-0.008955223880597,0.0,1.0,0.9348467631337698
2024-11-29,120,0.5203,0.5203,0.6417,False,,conf<0.65,1,0.0391566265060241,0.0,1.0,0.9714522086781644
2024-12-02,116,0.5371,0.5371,0.7586,False,,conf<0.65,1,0.0193236714975845,0.0,1.0,0.990224232034264
2024-12-03,118,0.5404,0.5404,0.7542,False,,conf<0.65,1,0.0142180094786729,0.0,1.0,1.0043032495513387
