date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-09-30,72,0.6527,0.6527,0.8056,True,1,extreme_consensus(81%),1,0.0156739811912225,0.0156739811912225,1.0156739811912225,1.0156739811912225
2024-10-04,124,0.6013,0.6013,0.7258,False,1,,1,0.0286591606960081,0.0286591606960081,1.044782345032936,1.044782345032936
2024-10-09,143,0.5992,0.5992,0.7133,False,1,,1,0.0245098039215686,0.0245098039215686,1.07038975545041,1.07038975545041
2024-10-14,128,0.5743,0.5743,0.7031,False,1,,1,0.0239234449760765,0.0239234449760765,1.095997165867884,1.095997165867884
2024-10-15,134,0.5623,0.5623,0.6418,False,1,,0,-0.0233644859813084,-0.0233644859813084,1.07038975545041,1.07038975545041
2024-10-17,299,0.5135,0.5135,0.5518,False,1,,1,0.0483091787439613,0.0483091787439613,1.122099405472169,1.122099405472169
2024-11-07,273,0.5058,0.5058,0.4872,False,1,,1,0.0234741784037558,0.0234741784037558,1.148439767102971,1.148439767102971
2024-11-11,167,0.5999,0.5999,0.7186,False,1,,0,-0.032258064516129,-0.032258064516129,1.1113933230028752,1.1113933230028752
2024-11-21,112,0.612,0.612,0.7411,False,1,,1,0.0297029702970297,0.0297029702970297,1.1444050058643467,1.1444050058643467
2024-11-25,82,0.5963,0.5963,0.7073,False,1,,0,-0.0194174757281553,-0.0194174757281553,1.1221835494397963,1.1221835494397963
2024-11-29,120,0.5836,0.5836,0.6917,False,1,,1,0.0391566265060241,0.0391566265060241,1.1661244715564147,1.1661244715564147
2024-12-02,116,0.5721,0.5721,0.6466,False,1,,1,0.0193236714975845,0.0193236714975845,1.1886582777700652,1.1886582777700652
2024-12-10,106,0.6153,0.6153,0.7642,False,1,,0,-0.0187793427230046,-0.0187793427230046,1.1663360565912846,1.1663360565912846
2024-12-13,99,0.5839,0.5839,0.6364,False,1,,1,0.0187793427230046,0.0187793427230046,1.18823908112821,1.18823908112821
2024-12-19,104,0.6325,0.6325,0.7692,False,1,,0,-0.0327102803738317,-0.0327102803738317,1.149371447633362,1.149371447633362
